name,ccode,year,cinc,milper,milex,tpop,contig,distance,usuk,ideal_point,eigen,us_dist,uk_dist
Montenegro,341,2006,4.8e-5,0,53000,624,-9,2716,0,0.9217248,0.06696338951587677,1.9577142,0.6112072
Morocco,600,2001,0.003983,198,1315000,29170,6,4231,0,-0.794743,0.0781840905547142,3.370846,2.420808
Morocco,600,2002,0.004012,196,1545000,29631,6,4231,0,-0.9308057,0.07426491379737854,3.5583067,2.6049527
Morocco,600,2003,0.003925,196,1826000,30088,-9,4231,0,-1.008108,0.072846919298172,3.804469,2.67788
Morocco,600,2004,0.004143,198,1990000,30540,-9,4231,0,-1.011088,0.07214105129241943,3.782094,2.6459159999999997
Morocco,600,2005,0.004275,200,2054000,30172,-9,4231,0,-1.037265,0.07169610261917114,3.9317040000000003,2.708518
Morocco,600,2006,0.00434,201,2161000,30506,-9,4231,0,-0.9395817,0.07279191166162491,3.8190207000000003,2.4725137
Mozambique,541,2001,9.55e-4,11,71000,17653,6,4822,0,-0.7357962,0.07892252504825592,3.3118992,2.3618612
Mozambique,541,2002,9.7e-4,11,89000,18078,6,4822,0,-0.6881806,0.07744553685188293,3.3156816,2.3623276
Mozambique,541,2003,9.24e-4,8,57000,18514,-9,4822,0,-0.7018137,0.07694389671087265,3.4981747,2.3715857
Mozambique,541,2004,9.7e-4,9,70000,18962,-9,4822,0,-0.6690398,0.07676126807928085,3.4400458,2.3038678
Mozambique,541,2005,9.99e-4,11,58000,19420,-9,4822,0,-0.6737293,0.076593779027462,3.5681683,2.3449823
Mozambique,541,2006,0.001011,11,57000,19889,-9,4822,0,-0.6856209,0.07611943781375885,3.5650599,2.2185528999999997
Myanmar,775,2001,0.00526,344,1088000,51138,6,2070,0,-1.410708,0.06666798889636993,3.986811,3.036773
Myanmar,775,2002,0.006922,444,5632000,52171,6,2070,0,-1.368077,0.06606755405664444,3.995578,3.042224
Myanmar,775,2003,0.007217,488,6260000,53224,-9,2070,0,-1.446363,0.06475138664245605,4.242724,3.116135
Myanmar,775,2004,0.007178,485,5889000,54299,-9,2070,0,-1.386159,0.06499479711055756,4.157165,3.020987
Myanmar,775,2005,0.007402,482,6944000,55374,-9,2070,0,-1.265335,0.06756865978240967,4.1597740000000005,2.9365880000000004
Myanmar,775,2006,0.006476,376,7266000,56449,-9,2070,0,-1.301416,0.06644616276025772,4.180855,2.834348
Namibia,565,2001,1.58e-4,9,91000,1726,6,5219,0,-0.685375,0.07947053015232086,3.261478,2.31144
Namibia,565,2002,1.58e-4,9,80000,1860,6,5219,0,-0.646275,0.07783792912960052,3.2737760000000002,2.320422
Namibia,565,2003,1.64e-4,9,131000,1891,-9,5219,0,-0.6662936,0.07728179544210434,3.4626546,2.3360656
Namibia,565,2004,1.7e-4,9,169000,1923,-9,5219,0,-0.6543031,0.07689505815505981,3.4253090999999998,2.2891311
Namibia,565,2005,1.72e-4,9,166000,1957,-9,5219,0,-0.5450883,0.0776628777384758,3.4395273,2.2163413
Namibia,565,2006,1.75e-4,9,197000,1992,-9,5219,0,-0.6444034,0.07652601599693298,3.5238424,2.1773354
Nauru,970,2001,0,0,0,12,6,6685,0,0.2962537,0.07692117244005203,2.2798493,1.3298113
Nauru,970,2002,0,0,0,12,6,6685,0,0.3737023,0.07457761466503143,2.2537987,1.3004447000000001
Nauru,970,2003,0,0,0,13,-9,6685,0,0.45916,0.0731419250369072,2.3372010000000003,1.210612
Nauru,970,2004,0,0,0,13,-9,6685,0,0.447961,0.07253862917423248,2.323045,1.186867
Nauru,970,2005,0,0,0,13,-9,6685,0,0.7053412,0.06949993968009949,2.1890978000000003,0.9659118000000001
Nauru,970,2006,0,0,0,13,-9,6685,0,0.5303051,0.07139650732278824,2.3491339,1.0026269
Nepal,790,2001,0.001207,46,142000,23935,6,1063,0,-0.7306359,0.07898125797510147,3.3067389,2.3567009
Nepal,790,2002,0.001223,51,95000,23701,6,1063,0,-0.7660776,0.07658986747264862,3.3935786,2.4402246
Nepal,790,2003,0.001323,63,110000,24250,-9,1063,0,-0.605332,0.07774386554956436,3.401693,2.275104
Nepal,790,2004,0.001372,66,116000,24797,-9,1063,0,-0.6672644,0.07677798718214035,3.4382704,2.3020924
Nepal,790,2005,0.00142,69,154000,25343,-9,1063,0,-0.5286305,0.07773416489362717,3.4230695000000004,2.1998835000000003
Nepal,790,2006,0.001422,69,156000,25887,-9,1063,0,-0.4522772,0.07757671177387238,3.3317162000000002,1.9852092
Netherlands,210,2001,0.006545,50,6257000,16046,6,3330,1,1.200704,0.06498656421899796,1.3753989999999998,0.4253610000000001
Netherlands,210,2002,0.006256,50,6744000,16149,6,3330,1,1.235848,0.06261484324932098,1.391653,0.438299
Netherlands,210,2003,0.006286,53,8414000,16225,-9,3330,1,1.112375,0.0648190975189209,1.6839860000000002,0.5573970000000001
Netherlands,210,2004,0.006196,53,9440000,16282,-9,3330,1,1.011483,0.06549464166164398,1.759523,0.623345
Netherlands,210,2005,0.005925,53,9616000,16320,-9,3330,1,1.043557,0.064845971763134,1.8508820000000001,0.627696
Netherlands,210,2006,0.005623,53,10181000,16346,-9,3330,1,0.9862677,0.06601985543966293,1.8931713000000001,0.5466643
New Zealand,920,2001,8.04e-4,9,664000,3881,6,8487,0,0.8168814,0.07103633135557175,1.7592215999999998,0.8091836000000001
New Zealand,920,2002,7.97e-4,9,752000,3949,6,8487,0,0.7269372,0.07066470384597778,1.9005638,0.9472098000000001
New Zealand,920,2003,8.07e-4,9,1069000,4027,-9,8487,0,0.7105773,0.0704079121351242,2.0857837000000004,0.9591947000000001
New Zealand,920,2004,8.05e-4,8,1221000,4088,-9,8487,0,0.7283926,0.06939462572336197,2.0426134,0.9064354
New Zealand,920,2005,8.31e-4,8,1449000,4134,-9,8487,0,0.7069001,0.06948186457157135,2.1875389000000003,0.9643529000000001
New Zealand,920,2006,8.16e-4,9,1544000,4185,-9,8487,0,0.6772228,0.06986534595489502,2.2022162,0.8557092
Nicaragua,93,2001,4.05e-4,16,27000,5174,6,8841,1,0.1872253,0.07795744389295578,2.3888776999999997,1.4388397000000002
Nicaragua,93,2002,3.87e-4,14,32000,5245,6,8841,1,-0.1659058,0.07861430943012238,2.7934068,1.8400528
Nicaragua,93,2003,3.78e-4,14,31000,5313,-9,8841,1,-0.08232325,0.0776887908577919,2.87868425,1.75209525
Nicaragua,93,2004,3.87e-4,14,32000,5381,-9,8841,1,-0.09194282,0.07731397449970245,2.8629488199999997,1.72677082
Nicaragua,93,2005,3.87e-4,14,34000,5450,-9,8841,1,-0.08963414,0.07711625844240189,2.98407314,1.7608871400000001
Nicaragua,93,2006,3.86e-4,14,35000,5523,-9,8841,1,-0.1365856,0.07705525308847427,3.0160246,1.6695176
Niger,436,2001,4.56e-4,5,29000,11090,6,4399,0,NA,NA,NA,NA
Niger,436,2002,4.61e-4,5,21000,11456,6,4399,0,NA,NA,NA,NA
Niger,436,2003,4.61e-4,5,25000,11834,-9,4399,0,-0.6441897,0.07745902985334396,3.4405507,2.3139617
Niger,436,2004,4.76e-4,5,32000,12225,-9,4399,0,-0.7341532,0.07608135789632797,3.5051591999999996,2.3689812
Niger,436,2005,4.85e-4,5,33000,12628,-9,4399,0,-0.5845555,0.07742831856012344,3.4789945,2.2558085
Niger,436,2006,4.94e-4,5,38000,13045,-9,4399,0,-0.7230683,0.07570721954107285,3.6025073,2.2560003
Nigeria,475,2001,0.007132,78,516000,118801,6,4276,0,-0.6761839,0.07956293970346451,3.2522868999999996,2.3022489
Nigeria,475,2002,0.00885,78,901000,122444,6,4276,0,-0.7536452,0.07673949748277664,3.3811462,2.4277922
Nigeria,475,2003,0.008531,78,478000,126153,-9,4276,0,-0.6692935,0.07725603878498077,3.4656545000000003,2.3390655000000002
Nigeria,475,2004,0.007365,78,572000,129175,-9,4276,0,-0.7808847,0.07551701366901398,3.5518907,2.4157127
Nigeria,475,2005,0.007579,78,854000,133767,-9,4276,0,-0.5771371,0.07748109102249146,3.4715761,2.2483901
Nigeria,475,2006,0.007592,79,768000,138359,-9,4276,0,-0.4512786,0.07757921516895294,3.3307176,1.9842106
North Korea,731,2001,0.010862,1082,2049000,23149,6,3100,0,-1.620738,0.062132686376571655,4.196841,3.246803
North Korea,731,2002,0.01134,1082,5000000,23313,6,3100,0,-1.56502,0.061989299952983856,4.192521,3.239167
North Korea,731,2003,0.011263,1082,5500000,23464,-9,3100,0,-1.403872,0.06560761481523514,4.200233,3.073644
North Korea,731,2004,0.01275,1094,0,23612,-9,3100,0,-1.446208,0.06375271081924438,4.217214,3.081036
North Korea,731,2005,0.012987,1106,0,23760,-9,3100,0,-1.444249,0.06406620889902115,4.338688,3.115502
North Korea,731,2006,0.012868,1106,0,23908,-9,3100,0,-1.346013,0.06559090316295624,4.225452,2.878945
Norway,385,2001,0.001563,27,2967000,4514,6,3115,1,1.158652,0.06581694632768631,1.4174509999999998,0.4674130000000001
Norway,385,2002,0.001777,27,4068000,4538,6,3115,1,1.09985,0.06532757729291916,1.527651,0.5742970000000001
Norway,385,2003,0.001722,27,4518000,4565,-9,3115,1,1.124454,0.0646071657538414,1.671907,0.545318
Norway,385,2004,0.001692,26,4888000,4592,-9,3115,1,0.9491969,0.06648406386375427,1.8218090999999998,0.6856310999999999
Norway,385,2005,0.001714,25,4887000,4623,-9,3115,1,0.9840698,0.06587880849838257,1.9103692000000003,0.6871832000000001
Norway,385,2006,0.001667,26,4962000,4661,-9,3115,1,0.9747546,0.06620989739894867,1.9046844,0.5581773999999999
Oman,698,2001,0.001128,43,2831000,2478,6,988,0,-1.066171,0.07361547648906708,3.6422739999999996,2.6922360000000003
Oman,698,2002,0.001062,42,2518000,2538,6,988,0,-1.14426,0.07053402066230774,3.771761,2.818407
Oman,698,2003,0.001022,42,2655000,2477,-9,988,0,-1.222697,0.06916016340255737,4.019058,2.892469
Oman,698,2004,0.001012,41,3008000,2416,-9,988,0,-1.165825,0.06939390301704407,3.9368309999999997,2.8006529999999996
Oman,698,2005,0.001142,41,3695000,2514,-9,988,0,-1.21291,0.06857185065746307,4.107349,2.884163
Oman,698,2006,0.001279,42,3276000,2577,-9,988,0,-1.183055,0.06865426898002625,4.062494,2.715987
Pakistan,770,2001,0.013144,620,2395000,142350,1,0,1,-0.8393917,0.07754853367805481,3.4154947,2.4654567
Pakistan,770,2002,0.013192,620,2687000,145280,1,0,1,-0.5814811,0.07831300050020218,3.2089821,2.2556281
Pakistan,770,2003,0.013064,620,3129000,148210,-9,235,1,-0.4844024,0.07830559462308884,3.2807634,2.1541744
Pakistan,770,2004,0.013491,619,3644000,151090,-9,235,1,-0.5934721,0.07735176384449005,3.3644781,2.2283001
Pakistan,770,2005,0.013611,619,4067000,153960,-9,235,1,-0.6264311,0.07707607746124268,3.5208701000000002,2.2976841
Pakistan,770,2006,0.013602,619,4156000,156770,-9,235,1,-0.5813612,0.07698538154363632,3.4608002,2.1142932
Palau,986,2001,1e-6,0,0,20,6,4532,0,0.5194882,0.07453873008489609,2.0566147999999997,1.1065768
Palau,986,2002,1e-6,0,0,20,6,4532,0,1.896978,0.048921991139650345,0.730523,0.222831
Palau,986,2003,1e-6,0,0,20,-9,4532,0,2.283502,0.04147345572710037,0.5128590000000002,0.6137299999999999
Palau,986,2004,1e-6,0,0,21,-9,4532,0,2.65753,0.03157529607415199,0.11347599999999991,1.022702
Palau,986,2005,1e-6,0,0,22,-9,4532,0,2.007435,0.04589347913861275,0.8870040000000001,0.336182
Palau,986,2006,1e-6,0,0,22,-9,4532,0,1.98416,0.04671557620167732,0.8952790000000002,0.45122799999999996
Panama,95,2001,2.52e-4,0,132000,2897,6,8810,1,-0.3124339,0.08089536428451538,2.8885368999999996,1.9384989000000001
Panama,95,2002,1.98e-4,0,120000,3060,6,8810,1,-0.2627922,0.0789361223578453,2.8902932,1.9369392
Panama,95,2003,1.81e-4,0,130000,3116,-9,8810,1,-0.3508242,0.07839139550924301,3.1471852,2.0205962
Panama,95,2004,1.89e-4,0,140000,3172,-9,8810,1,-0.3256609,0.07793919742107391,3.0966668999999998,1.9604888999999999
Panama,95,2005,1.92e-4,0,158000,3228,-9,8810,1,-0.2736672,0.07785522937774658,3.1681062000000004,1.9449202
Panama,95,2006,1.93e-4,0,171000,3284,-9,8810,1,-0.2572715,0.0775192379951477,3.1367105,1.7902035
Papua New Guinea,910,2001,2.09e-4,4,27000,4808,6,5924,0,-0.1058483,0.08001870661973953,2.6819512999999997,1.7319133
Papua New Guinea,910,2002,2.14e-4,3,17000,5462,6,5924,0,0.0061158,0.07777425646781921,2.6213852,1.6680312000000002
Papua New Guinea,910,2003,2.19e-4,3,19000,5821,-9,5924,0,0.09076202,0.07660753279924393,2.70559898,1.57900998
Papua New Guinea,910,2004,2.27e-4,3,24000,5969,-9,5924,0,0.07118432,0.07624758034944534,2.69982168,1.56364368
Papua New Guinea,910,2005,2.35e-4,3,30000,6118,-9,5924,0,0.317381,0.07359880208969116,2.577058,1.353872
Papua New Guinea,910,2006,2.87e-4,9,31000,6270,-9,5924,0,0.2717237,0.0739193707704544,2.6077153,1.2612082999999998
Paraguay,150,2001,5.17e-4,19,76000,5456,6,9235,1,0.1110036,0.07858984917402267,2.4650993999999997,1.5150614
Paraguay,150,2002,5.18e-4,19,51000,5567,6,9235,1,-0.062582,0.07815283536911011,2.690083,1.736729
Paraguay,150,2003,5.08e-4,19,44000,5677,-9,9235,1,-0.1026189,0.07777632772922516,2.8989799,1.7723909
Paraguay,150,2004,4.79e-4,14,52000,5788,-9,9235,1,-0.06224259,0.07716484367847443,2.8332485899999997,1.69707059
Paraguay,150,2005,4.45e-4,10,58000,5899,-9,9235,1,-0.1177654,0.07727863639593124,3.0122044000000003,1.7890184
Paraguay,150,2006,4.46e-4,10,67000,6009,-9,9235,1,-0.2392229,0.07746219635009766,3.1186619,1.7721548999999999
Peru,135,2001,0.003064,100,896000,26367,6,9822,1,-0.02414035,0.07957559078931808,2.60024335,1.65020535
Peru,135,2002,0.0031,110,912000,26739,6,9822,1,0.01012301,0.07774867117404938,2.61737799,1.66402399
Peru,135,2003,0.002936,100,884000,27103,-9,9822,1,-0.005474199,0.07727625966072083,2.801835199,1.675246199
Peru,135,2004,0.002858,90,923000,27460,-9,9822,1,0.02005703,0.0766277089715004,2.75094897,1.61477097
Peru,135,2005,0.002759,80,1097000,27811,-9,9822,1,-0.08329658,0.077076755464077,2.97773558,1.7545495800000002
Peru,135,2006,0.002847,80,1108000,28151,-9,9822,1,-0.08836908,0.07678292691707611,2.96780808,1.62130108
Philippines,840,2001,0.005901,107,1065000,77926,6,3495,1,-0.4793768,0.0807499811053276,3.0554797999999996,2.1054418
Philippines,840,2002,0.005871,106,1367000,79504,6,3495,1,-0.487073,0.07878930121660233,3.114574,2.16122
Philippines,840,2003,0.005564,106,840000,81081,-9,3495,1,-0.5142276,0.07822714745998383,3.3105886,2.1839996
Philippines,840,2004,0.005605,106,825000,82664,-9,3495,1,-0.5081399,0.07776021957397461,3.2791458999999996,2.1429679
Philippines,840,2005,0.00564,106,836000,84241,-9,3495,1,-0.5033575,0.07782058417797089,3.3977965,2.1746105
Philippines,840,2006,0.005654,106,899000,86973,-9,3495,1,-0.4815844,0.07747415453195572,3.3610234,2.0145163999999998
Poland,290,2001,0.007842,206,3408000,38251,6,2651,1,1.134907,0.06626828759908676,1.4411959999999997,0.491158
Poland,290,2002,0.007232,163,3574000,38232,6,2651,1,1.075692,0.06575976312160492,1.551809,0.598455
Poland,290,2003,0.007084,163,3977000,38195,-9,2651,1,1.18145,0.06354952603578568,1.6149110000000002,0.48832200000000014
Poland,290,2004,0.00705,152,4630000,38180,-9,2651,1,1.125244,0.06336267292499542,1.645762,0.509584
Poland,290,2005,0.006686,141,5545000,38161,-9,2651,1,1.045062,0.06481830775737762,1.8493770000000003,0.6261910000000002
Poland,290,2006,0.006848,142,6136000,38132,-9,2651,1,1.005056,0.06568847596645355,1.8743830000000001,0.527876
Portugal,235,2001,0.001897,44,2226000,10293,6,4220,1,1.029992,0.06804406642913818,1.5461109999999998,0.5960730000000001
Portugal,235,2002,0.001811,44,1964000,10368,6,4220,1,1.077339,0.06573136150836945,1.550162,0.596808
Portugal,235,2003,0.015379,45,2380000,10441,-9,4220,1,1.047267,0.0658889040350914,1.7490940000000001,0.6225050000000001
Portugal,235,2004,0.001953,44,2866000,10502,-9,4220,1,0.9935863,0.06579156219959259,1.7774196999999998,0.6412416999999999
Portugal,235,2005,0.001988,44,3159000,10549,-9,4220,1,0.9169465,0.06686810404062271,1.9774925000000003,0.7543065000000001
Portugal,235,2006,0.001932,45,3143000,10584,-9,4220,1,0.9666024,0.06633568555116653,1.9128366,0.5663296
Qatar,694,2001,8.42e-4,12,1243000,649,6,1233,0,-1.105827,0.07286646962165833,3.6819299999999995,2.731892
Qatar,694,2002,9.59e-4,12,1855000,682,6,1233,0,-1.167777,0.0700819194316864,3.795278,2.841924
Qatar,694,2003,9.26e-4,12,1923000,718,-9,1233,0,-1.235764,0.06891291588544846,4.032125000000001,2.905536
Qatar,694,2004,9.54e-4,12,2060000,756,-9,1233,0,-1.141718,0.06984681636095047,3.912724,2.7765459999999997
Qatar,694,2005,8.24e-4,12,888000,888,-9,1233,0,-1.176501,0.06925886869430542,4.07094,2.847754
Qatar,694,2006,8.1e-4,12,1065000,1042,-9,1233,0,-1.109619,0.06995414197444916,3.989058,2.642551
Romania,360,2001,0.003675,103,969000,22408,6,2370,0,1.086618,0.06712669134140015,1.4894849999999997,0.539447
Romania,360,2002,0.003654,99,1056000,21795,6,2370,0,1.085487,0.06558821350336075,1.542014,0.58866
Romania,360,2003,0.003617,104,1313000,21734,-9,2370,0,0.979104,0.06692463904619217,1.8172570000000001,0.6906680000000001
Romania,360,2004,0.003583,100,1530000,21673,-9,2370,0,1.009199,0.06553343683481216,1.761807,0.625629
Romania,360,2005,0.003553,97,1976000,21624,-9,2370,0,0.9738474,0.06604105979204178,1.9205916000000003,0.6974056000000001
Romania,360,2006,0.003474,97,2259000,21584,-9,2370,0,0.9590397,0.06644763797521591,1.9203993000000001,0.5738922999999999
Russia,365,2001,0.051413,977,63684000,145976,6,1592,0,0.166663,0.07813403010368347,2.40944,1.459402
Russia,365,2002,0.047563,988,50800000,145306,6,1592,0,0.1727884,0.07650386542081833,2.4547126,1.5013586
Russia,365,2003,0.047298,961,65200000,144566,-9,1592,0,0.2238078,0.07551176100969315,2.5725532,1.4459642000000001
Russia,365,2004,0.045459,999,59600000,143821,-9,1592,0,0.1037398,0.07598614692687988,2.6672662,1.5310882
Russia,365,2005,0.03908,1037,18768000,143114,-9,1592,0,0.07488057,0.07588643580675125,2.8195584300000003,1.5963724300000002
Russia,365,2006,0.039335,1027,24577000,142487,-9,1592,0,-0.07092694,0.07667114585638046,2.95036594,1.6038589399999998
Rwanda,517,2001,8.48e-4,70,98000,7740,6,3576,0,-0.6442611,0.07984407991170883,3.2203641,2.2703261
Rwanda,517,2002,8.58e-4,70,63000,8539,6,3576,0,-0.4326297,0.0789530947804451,3.0601307,2.1067767
Rwanda,517,2003,7.06e-4,51,69000,8685,-9,3576,0,0.01494391,0.07715164124965668,2.78141709,1.65482809
Rwanda,517,2004,7.14e-4,51,45000,8820,-9,3576,0,-0.4352378,0.07791692018508911,3.2062437999999998,2.0700658
Rwanda,517,2005,7.25e-4,51,56000,8992,-9,3576,0,-0.5506121,0.077634796500206,3.4450511,2.2218651
Rwanda,517,2006,7.27e-4,51,72000,9210,-9,3576,0,-0.6214294,0.07672359049320221,3.5008684,2.1543614
Samoa,990,2001,5e-6,0,0,180,6,8412,0,0.2683714,0.07720141112804413,2.3077316,1.3576936000000002
Samoa,990,2002,5e-6,0,0,178,6,8412,0,0.2302409,0.07599157094955444,2.3972601,1.4439061
Samoa,990,2003,5e-6,0,0,180,-9,8412,0,0.2154185,0.07558609545230865,2.5809425,1.4543535
Samoa,990,2004,5e-6,0,0,182,-9,8412,0,0.2494786,0.07465547323226929,2.5215274,1.3853494
Samoa,990,2005,5e-6,0,0,183,-9,8412,0,0.2395146,0.07438226044178009,2.6549244,1.4317384000000002
Samoa,990,2006,5e-6,0,0,185,-9,8412,0,0.3009722,0.07365363091230392,2.5784668,1.2319597999999998
San Marino,331,2001,3e-6,0,0,28,6,3049,0,0.9125898,0.06975937634706497,1.6635131999999997,0.7134752000000001
San Marino,331,2002,3e-6,0,0,0,6,3049,0,0.8579984,0.06902345269918442,1.7695026,0.8161486
San Marino,331,2003,3e-6,0,0,29,-9,3049,0,0.8577824,0.06858132034540176,1.9385786,0.8119896000000001
San Marino,331,2004,3e-6,0,0,29,-9,3049,0,0.8445225,0.06793496012687683,1.9264834999999998,0.7903055
San Marino,331,2005,3e-6,0,0,31,-9,3049,0,0.819872,0.06811041384935379,2.074567,0.851381
San Marino,331,2006,3e-6,0,0,31,-9,3049,0,0.8961766,0.06730077415704727,1.9832624,0.6367554
Sao Tome and Principe,403,2001,6e-6,0,0,147,6,4661,0,NA,NA,NA,NA
Sao Tome and Principe,403,2002,6e-6,0,0,140,6,4661,0,-0.4909888,0.07877441495656967,3.1184898,2.1651358
Sao Tome and Principe,403,2003,6e-6,0,0,143,-9,4661,0,-0.4962221,0.07827984541654587,3.2925831,2.1659941
Sao Tome and Principe,403,2004,6e-6,0,0,146,-9,4661,0,-0.5643258,0.07752518355846405,3.3353317999999996,2.1991538
Sao Tome and Principe,403,2005,6e-6,0,0,149,-9,4661,0,-0.6036459,0.07727810740470886,3.4980849000000003,2.2748989
Sao Tome and Principe,403,2006,6e-6,0,0,152,-9,4661,0,-0.6479408,0.07649340480566025,3.5273798000000003,2.1808728
Saudi Arabia,670,2001,0.01058,201,24266000,20979,6,1507,0,-0.9487298,0.07573281973600388,3.5248327999999995,2.5747948000000003
Saudi Arabia,670,2002,0.009375,200,18502000,21495,6,1507,0,-1.073658,0.07182043045759201,3.701159,2.747805
Saudi Arabia,670,2003,0.008959,200,18747000,22023,-9,1507,0,-1.198038,0.06961335986852646,3.994399,2.86781
Saudi Arabia,670,2004,0.009171,199,20910000,22564,-9,1507,0,-1.234229,0.06805911660194397,4.005235,2.8690569999999997
Saudi Arabia,670,2005,0.009993,199,25372000,23119,-9,1507,0,-1.111574,0.07044217735528946,4.006013,2.782827
Saudi Arabia,670,2006,0.010258,200,29541000,23679,-9,1507,0,-0.9211966,0.07306910306215286,3.8006356,2.4541285999999998
Senegal,433,2001,6.1e-4,10,61000,9667,6,5465,0,-0.5180871,0.08062976598739624,3.0941900999999996,2.1441521000000003
Senegal,433,2002,6.1e-4,9,69000,9913,6,5465,0,-0.5079625,0.07870503515005112,3.1354635,2.1821095
Senegal,433,2003,6.41e-4,14,94000,10165,-9,5465,0,-0.6984838,0.07697812467813492,3.4948448,2.3682558
Senegal,433,2004,6.64e-4,13,108000,10564,-9,5465,0,-0.7617337,0.0757516548037529,3.5327396999999996,2.3965617
Senegal,433,2005,6.72e-4,13,125000,10848,-9,5465,0,-0.7735632,0.07544597238302231,3.6680022,2.4448162
Senegal,433,2006,6.81e-4,14,149000,11000,-9,5465,0,-0.7711364,0.07513093203306198,3.6505754,2.3040684000000002
Seychelles,591,2001,5e-6,0,11000,81,6,2851,0,-0.208475,0.08052961528301239,2.7845779999999998,1.83454
Seychelles,591,2002,5e-6,0,12000,84,6,2851,0,-0.3536709,0.07904623448848724,2.9811719,2.0278179
Seychelles,591,2003,4e-6,0,12000,83,-9,2851,0,-0.5023395,0.07826343178749084,3.2987005000000003,2.1721115
Seychelles,591,2004,5e-6,0,16000,82,-9,2851,0,-0.5646944,0.07752329856157303,3.3357004,2.1995224
Seychelles,591,2005,1.3e-5,1,15000,83,-9,2851,0,-0.560632,0.0775798112154007,3.4550710000000002,2.231885
Seychelles,591,2006,4e-6,0,15000,85,-9,2851,0,-0.624439,0.07669931650161743,3.5038780000000003,2.157371
Sierra Leone,451,2001,2.7e-4,6,12000,5054,6,5462,0,-0.5535777,0.0804654061794281,3.1296806999999998,2.1796427
Sierra Leone,451,2002,3.32e-4,13,27000,5167,6,5462,0,-0.729796,0.07700853794813156,3.357297,2.403943
Sierra Leone,451,2003,3.28e-4,13,28000,5280,-9,5462,0,-0.5422454,0.07811292260885239,3.3386064,2.2120174
Sierra Leone,451,2004,3.36e-4,13,23000,5393,-9,5462,0,-0.5791545,0.07744348049163818,3.3501605,2.2139825
Sierra Leone,451,2005,3.39e-4,13,24000,5506,-9,5462,0,-0.6325791,0.07701839506626129,3.5270181000000003,2.3038321
Sierra Leone,451,2006,4.09e-4,13,28000,5619,-9,5462,0,-0.6763035,0.07621678709983826,3.5557425,2.2092355
Singapore,830,2001,0.00297,60,4280000,4138,6,3207,0,-0.2971717,0.0808616653084755,2.8732746999999996,1.9232367000000001
Singapore,830,2002,0.002947,60,4581000,4176,6,3207,0,-0.208573,0.07878092676401138,2.836074,1.88272
Singapore,830,2003,0.002905,72,4741000,4115,-9,3207,0,-0.2094578,0.07812664657831192,3.0058188,1.8792298
Singapore,830,2004,0.003023,72,5102000,4167,-9,3207,0,-0.2037999,0.07772529870271683,2.9748059,1.8386278999999999
Singapore,830,2005,0.003332,72,5578000,4266,-9,3207,0,-0.3164883,0.0779203251004219,3.2109273000000003,1.9877413000000002
Singapore,830,2006,0.003347,73,6321000,4401,-9,3207,0,-0.2653881,0.07754090428352356,3.1448271,1.7983201
Slovakia,317,2001,0.001828,45,386000,5380,6,2803,0,0.9987504,0.06852658092975616,1.5773525999999998,0.62731460000000006
Slovakia,317,2002,0.001673,26,464000,5379,6,2803,0,0.9615191,0.06755644083023071,1.6659819000000002,0.7126279000000001
Slovakia,317,2003,0.001628,22,626000,5379,-9,2803,0,1.004506,0.06654965132474899,1.7918550000000002,0.6652660000000001
Slovakia,317,2004,0.001521,21,730000,5383,-9,2803,0,0.9764337,0.06606173515319824,1.7945723,0.6583943
Slovakia,317,2005,0.001496,20,824000,5387,-9,2803,0,0.9504334,0.06640169769525528,1.9440056000000001,0.7208196000000001
Slovakia,317,2006,0.001523,20,917000,5391,-9,2803,0,0.9732551,0.06623352319002151,1.9061839,0.5596768999999999
Slovenia,349,2001,3.3e-4,8,277000,1992,6,2931,0,1.108838,0.06674181669950485,1.4672649999999998,0.5172270000000001
Slovenia,349,2002,3.37e-4,9,275000,1996,6,2931,0,1.071994,0.06582220643758774,1.5555070000000002,0.6021530000000002
Slovenia,349,2003,3.22e-4,6,378000,1997,-9,2931,0,1.005981,0.06652715057134628,1.79038,0.663791
Slovenia,349,2004,3.29e-4,6,494000,1997,-9,2931,0,1.010833,0.06550577282905579,1.7601729999999998,0.6239949999999999
Slovenia,349,2005,3.29e-4,6,516000,2001,-9,2931,0,1.024031,0.06520109623670578,1.8704080000000003,0.6472220000000002
Slovenia,349,2006,3.45e-4,7,629000,2009,-9,2931,0,1.00038,0.06577295809984207,1.879059,0.5325519999999999
Solomon Islands,940,2001,1.2e-5,0,0,426,6,6636,0,-0.02700681,0.07959313690662384,2.60310981,1.6530718100000001
Solomon Islands,940,2002,1.3e-5,0,0,437,6,6636,0,0.1974936,0.07629118114709854,2.4300074,1.4766534
Solomon Islands,940,2003,1.3e-5,0,0,448,-9,6636,0,0.1972488,0.0757429227232933,2.5991122,1.4725232
Solomon Islands,940,2004,1.3e-5,0,0,460,-9,6636,0,0.1456727,0.07562926411628723,2.6253333,1.4891553
Solomon Islands,940,2005,1.3e-5,0,0,471,-9,6636,0,0.059609,0.07601325213909149,2.83483,1.611644
Solomon Islands,940,2006,1.3e-5,0,0,483,-9,6636,0,-0.05276244,0.07654786109924316,2.93220144,1.58569444
Somalia,520,2001,4.89e-4,0,39000,10097,6,2719,0,NA,NA,NA,NA
Somalia,520,2002,4.12e-4,0,38000,7785,6,2719,0,-0.412851,0.07899759709835052,3.040352,2.086998
